X,Y,OBJECTID,NCESSCH,SURVYEAR,STABR,LEAID,ST_LEAID,LEA_NAME,SCH_NAME,LSTREET1,LSTREET2,LCITY,LSTATE,LZIP,LZIP4,PHONE,CHARTER_TEXT,MAGNET_TEXT,VIRTUAL,GSLO,GSHI,SCHOOL_LEVEL,TITLEI,STITLEI,STATUS,SCHOOL_TYPE_TEXT,SY_STATUS_TEXT,ULOCALE,NMCNTY,TOTFRL,FRELCH,REDLCH,PK,KG,G01,G02,G03,G04,G05,G06,G07,G08,G09,G10,G11,G12,G13,UG,AE,TOTMENROL,TOTFENROL,TOTAL,MEMBER,FTE,STUTERATIO,AMALM,AMALF,AM,ASALM,ASALF,AS,BLALM,BLALF,BL,HPALM,HPALF,HP,HIALM,HIALF,HI,TRALM,TRALF,TR,WHALM,WHALF,WH,LATCOD,LONCOD
-122.71871,46.581746,95228,530624000000.0,2020-2021,WA,5306240,WA-21300,Onalaska School District,Onalaska High School,540 Carlisle Ave.,,Onalaska,WA,98570,9604,(360)978-4113,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,42-Rural: Distant,Lewis County,130.0,103.0,27.0,,,,,,,,,,,71.0,49.0,75.0,49.0,,,,,,244.0,244.0,15.85000038,15.39,1.0,,1.0,,1.0,1.0,,,,,,,17.0,11.0,28.0,5.0,7.0,12.0,104.0,98.0,202.0,46.581746,-122.718714
-122.90292,48.699133,95232,530630000000.0,2020-2021,WA,5306300,WA-28137,Orcas Island School District,Orcas Island High School,715 SCHOOL RD,,EASTSOUND,WA,98245,    ,(360)376-2287,No,No,Supplemental Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,42-Rural: Distant,San Juan County,59.0,37.0,22.0,,,,,,,,,,,34.0,36.0,29.0,31.0,,,,,,130.0,130.0,10.69999981,12.15,1.0,,1.0,,4.0,4.0,,,,,1.0,1.0,12.0,6.0,18.0,5.0,6.0,11.0,50.0,45.0,95.0,48.699133,-122.902922
-119.439,48.9345,95241,530642000000.0,2020-2021,WA,5306420,WA-24410,Oroville School District,Oroville Middle-High School,1016 Ironwood,,Oroville,WA,98844,9519,(509)476-3612,No,No,Supplemental Virtual,7,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,43-Rural: Remote,Okanogan County,187.0,187.0,0.0,,,,,,,,,37.0,42.0,49.0,47.0,37.0,50.0,,,,,,262.0,262.0,17.79999924,14.72,1.0,2.0,3.0,2.0,1.0,3.0,,1.0,1.0,,,,47.0,49.0,96.0,3.0,5.0,8.0,75.0,76.0,151.0,48.9345,-119.439
-122.2095,47.1022,95243,530645000000.0,2020-2021,WA,5306450,WA-27344,Orting School District,Orting High School,320 Washington Avenue North,,Orting,WA,98360,8404,(360)893-2246,No,No,Not Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,Pierce County,198.0,156.0,42.0,,1.0,1.0,,,,,1.0,,,194.0,163.0,165.0,143.0,,,,,,668.0,668.0,38.86999893,17.19,4.0,1.0,5.0,11.0,8.0,19.0,7.0,6.0,13.0,4.0,1.0,5.0,51.0,43.0,94.0,28.0,33.0,61.0,240.0,229.0,469.0,47.1022,-122.2095
-122.2095,47.1022,95248,530645000000.0,2020-2021,WA,5306450,WA-27344,Orting School District,Orting Secondary Online Academy,320 Washington Ave N,,Orting,WA,98360,    ,(360)893-2246,No,No,Not Virtual,6,12,High,2-No,N,3,Regular school,New school,21-Suburb: Large,Pierce County,38.0,29.0,9.0,,,,,,,,9.0,17.0,15.0,19.0,28.0,23.0,41.0,,,,,,152.0,152.0,,-1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,13.0,9.0,22.0,16.0,9.0,25.0,50.0,51.0,101.0,47.1022,-122.2095
-119.1661,46.8231,95252,530648000000.0,2020-2021,WA,5306480,WA-01147,Othello School District,Othello High School,340 S 7th Ave,,Othello,WA,99344,1463,(509)488-3351,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,32-Town: Distant,Adams County,862.0,782.0,80.0,,,,,,,,,,,342.0,323.0,270.0,278.0,,,,,,1213.0,1213.0,57.5,21.1,1.0,,1.0,1.0,4.0,5.0,,,,,,,564.0,536.0,1100.0,1.0,3.0,4.0,54.0,49.0,103.0,46.8231,-119.1661
-119.16297,46.819344,95255,530648000000.0,2020-2021,WA,5306480,WA-01147,Othello School District,Desert Oasis High School,825 E. Ash St.,,Othello,WA,99344,    ,(509)488-2659,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,32-Town: Distant,Adams County,101.0,95.0,6.0,,,,,,,,,,,1.0,28.0,36.0,51.0,,,,,,116.0,116.0,7.0,16.57,,1.0,1.0,,,,,,,,,,65.0,40.0,105.0,,,,6.0,4.0,10.0,46.819344,-119.162966
-119.11809,46.25438,95267,530657000000.0,2020-2021,WA,5306570,WA-11001,Pasco School District,New Horizons High School,2020 W ARGENT RD,,PASCO,WA,99301,    ,(509)543-6796,No,No,Not Virtual,6,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,22-Suburb: Mid-size,Franklin County,149.0,141.0,8.0,,,,,,,,0.0,0.0,0.0,0.0,6.0,25.0,164.0,,,,,,195.0,195.0,14.52000046,13.43,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,66.0,88.0,154.0,5.0,1.0,6.0,18.0,14.0,32.0,46.25438,-119.11809
-119.10373,46.238549,95268,530657000000.0,2020-2021,WA,5306570,WA-11001,Pasco School District,Pasco Senior High School,1108 N 10TH AVENUE,,PASCO,WA,99301,    ,(509)547-5581,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,22-Suburb: Mid-size,Franklin County,1867.0,1507.0,360.0,,,,,,,,,,,648.0,625.0,571.0,577.0,,,,,,2421.0,2421.0,113.2200012,21.38,,1.0,1.0,10.0,12.0,22.0,13.0,11.0,24.0,4.0,1.0,5.0,1018.0,1003.0,2021.0,19.0,22.0,41.0,158.0,147.0,305.0,46.238549,-119.103733
-119.1975,46.2576,95279,530657000000.0,2020-2021,WA,5306570,WA-11001,Pasco School District,Chiawana Senior High School,8125 W Argent Rd,,Pasco,WA,99301,    ,(509)543-6786,No,No,Not Virtual,8,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,22-Suburb: Mid-size,Franklin County,2010.0,1610.0,400.0,,,,,,,,,,1.0,824.0,806.0,737.0,740.0,,,,,,3108.0,3108.0,140.4100037,22.14,4.0,2.0,6.0,28.0,21.0,49.0,19.0,14.0,33.0,3.0,7.0,10.0,1005.0,1043.0,2048.0,54.0,66.0,120.0,430.0,411.0,841.0,46.2576,-119.1975
-119.90651,48.051967,95291,530660000000.0,2020-2021,WA,5306600,WA-24122,Pateros School District,Pateros High School,344 W BEACH ST,,PATEROS,WA,98846,98,(509)923-2343,No,No,Not Virtual,7,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,43-Rural: Remote,Okanogan County,118.0,112.0,6.0,,,,,,,,,37.0,22.0,26.0,23.0,23.0,29.0,,,,,,160.0,160.0,11.76000023,13.61,,2.0,2.0,2.0,1.0,3.0,,1.0,1.0,,,,53.0,48.0,101.0,1.0,2.0,3.0,25.0,25.0,50.0,48.051967,-119.906507
-122.6233,47.3869,95301,530669000000.0,2020-2021,WA,5306690,WA-27401,Peninsula School District,Peninsula High School,14105 Purdy Dr NW,,Gig Harbor,WA,98332,8627,(253)530-4400,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,Pierce County,313.0,239.0,74.0,,,,,,,,,,,374.0,379.0,384.0,340.0,,,,,,1477.0,1477.0,65.33000183,22.61,3.0,2.0,5.0,15.0,16.0,31.0,9.0,8.0,17.0,3.0,3.0,6.0,66.0,77.0,143.0,84.0,87.0,171.0,546.0,558.0,1104.0,47.3869,-122.6233
-122.6056,47.3312,95304,530669000000.0,2020-2021,WA,5306690,WA-27401,Peninsula School District,Gig Harbor High,5101 Rosedale St NW,,Gig Harbor,WA,98335,1899,(253)530-1400,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,Pierce County,170.0,146.0,24.0,,,,,,,,,,,369.0,365.0,360.0,384.0,,,,,,1478.0,1478.0,61.59000015,24.0,,3.0,3.0,13.0,17.0,30.0,3.0,6.0,9.0,1.0,,1.0,79.0,57.0,136.0,83.0,71.0,154.0,584.0,560.0,1144.0,47.3312,-122.6056
-117.5959,46.4718,95316,530678000000.0,2020-2021,WA,5306780,WA-12110,Pomeroy School District,Pomeroy Jr Sr High School,1090 Pataha St,,POMEROY,WA,99347,950,(509)843-1331,No,No,Not Virtual,7,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Garfield County,74.0,64.0,10.0,,,,,,,,,27.0,22.0,33.0,20.0,22.0,21.0,,,,,,145.0,145.0,11.93000031,12.15,,,,2.0,2.0,4.0,,1.0,1.0,,,,5.0,4.0,9.0,1.0,5.0,6.0,67.0,57.0,124.0,46.4718,-117.5959
-123.441,48.1008,95321,530682000000.0,2020-2021,WA,5306820,WA-05121,Port Angeles School District,Port Angeles High School,304 E PARK AVE,,PORT ANGELES,WA,98362,6934,(360)452-7602,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,33-Town: Remote,Clallam County,363.0,293.0,70.0,,,,,,,,,,1.0,224.0,195.0,214.0,234.0,,,,,,868.0,868.0,50.09999847,17.33,19.0,14.0,33.0,11.0,13.0,24.0,3.0,5.0,8.0,1.0,1.0,2.0,51.0,35.0,86.0,35.0,56.0,91.0,332.0,291.0,623.0,48.1008,-123.441
-122.7678,48.1182,95328,530684000000.0,2020-2021,WA,5306840,WA-16050,Port Townsend School District,Port Townsend High School,1500 Van Ness St,,Port Townsend,WA,98368,6346,(360)379-4520,No,No,Not Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,32-Town: Distant,Jefferson County,162.0,129.0,33.0,,,,,,,,,,,98.0,113.0,83.0,82.0,,,,,,376.0,376.0,19.07999992,19.71,1.0,2.0,3.0,,4.0,4.0,1.0,2.0,3.0,,,,14.0,19.0,33.0,10.0,18.0,28.0,160.0,142.0,302.0,48.1182,-122.7678
-118.3201,46.2974,95332,530687000000.0,2020-2021,WA,5306870,WA-36402,Prescott School District,Prescott Jr Sr High,207 SOUTH A ST,,PRESCOTT,WA,99348,65,(509)849-2215,No,No,Supplemental Virtual,7,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Walla Walla County,97.0,91.0,6.0,,,,,,,,,18.0,22.0,20.0,20.0,11.0,21.0,,,,,,112.0,112.0,8.979999542,12.47,,,,,,,,,,,,,42.0,48.0,90.0,,1.0,1.0,11.0,10.0,21.0,46.2974,-118.3201
-119.7663,46.2037,95335,530690000000.0,2020-2021,WA,5306900,WA-03116,Prosser School District,Prosser High School,1203 Prosser Ave.,,Prosser,WA,99350,1430,(509)786-1224,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,32-Town: Distant,Benton County,581.0,500.0,81.0,,,,,,,,,,,206.0,216.0,236.0,234.0,,,,,,892.0,892.0,40.25,22.16,4.0,3.0,7.0,1.0,6.0,7.0,3.0,1.0,4.0,2.0,,2.0,271.0,277.0,548.0,11.0,13.0,24.0,141.0,159.0,300.0,46.2037,-119.7663
-117.18522,46.747274,95343,530693000000.0,2020-2021,WA,5306930,WA-38267,Pullman School District,Pullman High School,510 NW Greyhound Way,,Pullman,WA,99163,3585,(509)332-1551,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,32-Town: Distant,Whitman County,197.0,167.0,30.0,,,,,,,,,,,209.0,216.0,186.0,196.0,,,,,,807.0,807.0,42.20000076,19.12,3.0,1.0,4.0,29.0,33.0,62.0,17.0,11.0,28.0,1.0,3.0,4.0,51.0,43.0,94.0,29.0,21.0,50.0,298.0,266.0,564.0,46.747274,-117.185223
-122.2823,47.2051,95348,530696000000.0,2020-2021,WA,5306960,WA-27003,Puyallup School District,E B Walker High School,5715 Milwaukee Ave E,,Puyallup,WA,98372,2757,(253)841-8781,No,No,Supplemental Virtual,8,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,21-Suburb: Large,Pierce County,62.0,58.0,4.0,,,,,,,,,,0.0,3.0,17.0,29.0,53.0,,,,,,102.0,102.0,8.699999809,11.72,2.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,4.0,3.0,0.0,3.0,11.0,8.0,19.0,8.0,6.0,14.0,26.0,32.0,58.0,47.2051,-122.2823
-122.3119,47.1385,95353,530696000000.0,2020-2021,WA,5306960,WA-27003,Puyallup School District,Gov John Rogers High School,12801 86th Ave E,,Puyallup,WA,98373,5454,(253)841-8717,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,Pierce County,608.0,456.0,152.0,,,,,,,,,,,0.0,565.0,601.0,554.0,,,,,,1720.0,1720.0,73.59999847,23.37,4.0,5.0,9.0,75.0,73.0,148.0,47.0,47.0,94.0,23.0,29.0,52.0,182.0,157.0,339.0,131.0,117.0,248.0,408.0,422.0,830.0,47.1385,-122.3119
-122.3019,47.1912,95361,530696000000.0,2020-2021,WA,5306960,WA-27003,Puyallup School District,Puyallup High School,105 Seventh St SW,,Puyallup,WA,98371,5333,(253)841-8711,No,No,Supplemental Virtual,10,12,High,2-No,N,1,Regular school,Currently operational ,21-Suburb: Large,Pierce County,511.0,366.0,145.0,,,,,,,,,,,,571.0,606.0,625.0,,,,,,1802.0,1802.0,70.13999939,25.69,11.0,13.0,24.0,56.0,60.0,116.0,38.0,27.0,65.0,21.0,11.0,32.0,138.0,157.0,295.0,94.0,94.0,188.0,556.0,525.0,1081.0,47.1912,-122.3019
-122.2629,47.0896,95374,530696000000.0,2020-2021,WA,5306960,WA-27003,Puyallup School District,Emerald Ridge High School,12405 184th St E,,Puyallup,WA,98374,9135,(253)435-6300,No,No,Supplemental Virtual,10,12,High,2-No,N,1,Regular school,Currently operational ,41-Rural: Fringe,Pierce County,484.0,357.0,127.0,,,,,,,,,,,3.0,494.0,448.0,487.0,,,,,,1432.0,1432.0,57.59999847,24.86,3.0,7.0,10.0,43.0,36.0,79.0,41.0,42.0,83.0,8.0,13.0,21.0,126.0,130.0,256.0,93.0,77.0,170.0,435.0,377.0,812.0,47.0896,-122.2629
-124.38345,47.947948,95386,530702000000.0,2020-2021,WA,5307020,WA-05402,Quillayute Valley School District,Forks High School,261 South Spartan Avenue,,Forks,WA,98331,    ,(360)374-6262,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,33-Town: Remote,Clallam County,200.0,185.0,15.0,,,,,,,,,,,68.0,84.0,65.0,81.0,,,,,,298.0,298.0,45.43999863,6.56,5.0,10.0,15.0,1.0,1.0,2.0,1.0,,1.0,,,,48.0,51.0,99.0,7.0,8.0,15.0,89.0,77.0,166.0,47.947948,-124.383453
-124.38395,47.946599,95389,530702000000.0,2020-2021,WA,5307020,WA-05402,Quillayute Valley School District,Insight School of Washington,411 South Spartan Ave,,Forks,WA,98331,    ,(253)292-5817,No,No,Full Virtual,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,33-Town: Remote,Clallam County,935.0,771.0,164.0,,,,,,,,,,,208.0,496.0,664.0,1005.0,,,,,,2373.0,2373.0,107.0,22.18,6.0,14.0,20.0,10.0,36.0,46.0,50.0,62.0,112.0,4.0,11.0,15.0,166.0,268.0,434.0,104.0,118.0,222.0,733.0,791.0,1524.0,47.946599,-124.383947
-119.84678,47.249327,95395,530708000000.0,2020-2021,WA,5307080,WA-13144,Quincy School District,Quincy High School,16 6th AVE SE,,QUINCY,WA,98848,    ,(509)787-3501,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,41-Rural: Fringe,Grant County,652.0,533.0,119.0,,,,,,,,,,,234.0,191.0,216.0,194.0,,,,,,835.0,835.0,43.08000183,19.38,,,,3.0,1.0,4.0,2.0,1.0,3.0,,,,380.0,360.0,740.0,1.0,1.0,2.0,49.0,37.0,86.0,47.249327,-119.846783
-122.6894,46.8856,95402,530711000000.0,2020-2021,WA,5307110,WA-34307,Rainier School District,Rainier Senior High School,308 2nd St W,,Rainier,WA,98576,98,(360)446-2205,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Thurston County,108.0,92.0,16.0,,,,,,,,,,,61.0,77.0,60.0,44.0,,,,,,242.0,242.0,13.39999962,18.06,,,,1.0,1.0,2.0,1.0,,1.0,1.0,,1.0,10.0,20.0,30.0,12.0,15.0,27.0,98.0,83.0,181.0,46.8856,-122.6894
-123.72517,46.684986,95405,530714000000.0,2020-2021,WA,5307140,WA-25116,Raymond School District,Raymond Jr Sr High School,1016 COMMERCIAL STREET,,RAYMOND,WA,98577,    ,(360)942-2474,No,No,Supplemental Virtual,7,12,High,2-No,N,1,Regular school,Currently operational ,41-Rural: Fringe,Pacific County,151.0,143.0,8.0,,,,,,,,,52.0,48.0,47.0,46.0,46.0,40.0,,,,,,279.0,279.0,19.67000008,14.18,3.0,3.0,6.0,8.0,9.0,17.0,1.0,,1.0,1.0,,1.0,45.0,47.0,92.0,5.0,4.0,9.0,81.0,70.0,151.0,46.684986,-123.725165
-117.8758,47.6679,95408,530721000000.0,2020-2021,WA,5307210,WA-22009,Reardan-Edwall School District,Reardan Middle-Senior High School,215 E SPOKANE,,REARDAN,WA,99029,    ,(509)796-2701,No,No,Supplemental Virtual,6,12,High,2-No,N,1,Regular school,Currently operational ,42-Rural: Distant,Lincoln County,135.0,103.0,32.0,,,,,,,,62.0,46.0,64.0,57.0,49.0,57.0,53.0,,,,,,388.0,388.0,20.84000015,18.62,6.0,4.0,10.0,,1.0,1.0,1.0,,1.0,,,,11.0,5.0,16.0,13.0,9.0,22.0,182.0,156.0,338.0,47.6679,-117.8758
-122.1665,47.4551,95418,530723000000.0,2020-2021,WA,5307230,WA-17403,Renton School District,Lindbergh Senior High School,16426 128th Ave SE,,Renton,WA,98058,5534,(425)204-3200,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,12-City: Mid-size,King County,600.0,450.0,150.0,,,,,,,,,,,318.0,298.0,296.0,297.0,,,,,,1209.0,1209.0,53.91999817,22.42,,3.0,3.0,159.0,154.0,313.0,90.0,105.0,195.0,6.0,8.0,14.0,146.0,127.0,273.0,55.0,50.0,105.0,169.0,133.0,302.0,47.4551,-122.1665
-122.1525,47.5016,95421,530723000000.0,2020-2021,WA,5307230,WA-17403,Renton School District,Hazen Senior High School,1101 Hoquiam Ave NE,,Renton,WA,98059,4314,(425)204-4200,No,No,Supplemental Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,12-City: Mid-size,King County,616.0,455.0,161.0,,,,,,,,,,,476.0,462.0,452.0,427.0,,,,,,1817.0,1817.0,73.66000366,24.67,3.0,1.0,4.0,278.0,270.0,548.0,62.0,41.0,103.0,3.0,8.0,11.0,256.0,196.0,452.0,61.0,70.0,131.0,248.0,307.0,555.0,47.5016,-122.1525
-122.2119,47.4817,95423,530723000000.0,2020-2021,WA,5307230,WA-17403,Renton School District,Renton Senior High School,400 S 2nd St,,Renton,WA,98055,2007,(425)204-3400,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,12-City: Mid-size,King County,702.0,547.0,155.0,,,,,,,,,,,303.0,317.0,283.0,291.0,,,,,,1194.0,1194.0,55.83000183,21.39,4.0,2.0,6.0,175.0,149.0,324.0,141.0,164.0,305.0,7.0,14.0,21.0,171.0,179.0,350.0,48.0,42.0,90.0,45.0,52.0,97.0,47.4817,-122.2119
-122.2367,47.4854,95433,530723000000.0,2020-2021,WA,5307230,WA-17403,Renton School District,Talley High School,7800 S 132nd St,,Seattle,WA,98178,4804,(425)204-2100,No,Yes,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,21-Suburb: Large,King County,172.0,144.0,28.0,,,,,,,,,,,7.0,22.0,70.0,168.0,,,,,,267.0,267.0,17.0,15.71,4.0,1.0,5.0,21.0,17.0,38.0,27.0,18.0,45.0,2.0,3.0,5.0,32.0,40.0,72.0,18.0,19.0,37.0,31.0,34.0,65.0,47.4854,-122.2367
-118.72711,48.641812,95440,530726000000.0,2020-2021,WA,5307260,WA-10309,Republic School District,Republic Senior High School,30306 HIGHWAY 20 E,,REPUBLIC,WA,99166,    ,(509)775-3173,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,43-Rural: Remote,Ferry County,63.0,63.0,0.0,,,,,,,,,,,26.0,29.0,25.0,20.0,,,,,,100.0,100.0,6.019999981,16.61,3.0,5.0,8.0,1.0,,1.0,,,,,,,1.0,2.0,3.0,6.0,3.0,9.0,46.0,33.0,79.0,48.641812,-118.727111
-119.288,46.2783,95445,530732000000.0,2020-2021,WA,5307320,WA-03400,Richland School District,Richland High School,930 Long Ave,,Richland,WA,99352,    ,(509)967-6535,No,No,Not Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,13-City: Small,Benton County,127.0,94.0,33.0,,,,,,,,,,,571.0,506.0,471.0,497.0,,,,,,2045.0,2045.0,86.56999969,23.62,4.0,5.0,9.0,27.0,34.0,61.0,15.0,20.0,35.0,3.0,1.0,4.0,198.0,186.0,384.0,43.0,33.0,76.0,785.0,691.0,1476.0,46.2783,-119.288
-119.2676,46.3254,95446,530732000000.0,2020-2021,WA,5307320,WA-03400,Richland School District,Hanford High School,450 Hanford Street,,Richland,WA,99352,    ,(509)967-6500,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,13-City: Small,Benton County,75.0,54.0,21.0,,,,,,,,,,,493.0,441.0,519.0,540.0,,,,,,1993.0,1993.0,85.90000153,23.2,6.0,9.0,15.0,49.0,50.0,99.0,15.0,12.0,27.0,1.0,1.0,2.0,196.0,193.0,389.0,32.0,45.0,77.0,694.0,690.0,1384.0,46.3254,-119.2676
-119.277,46.2724,95454,530732000000.0,2020-2021,WA,5307320,WA-03400,Richland School District,Rivers Edge High School,975 Gillespie,,Richland,WA,99352,    ,(509)967-6450,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Alternative Education School,Currently operational ,13-City: Small,Benton County,38.0,37.0,1.0,,,,,,,,,,,6.0,25.0,58.0,146.0,,,,,,235.0,235.0,11.0,21.36,,,,,,,3.0,1.0,4.0,,,,28.0,24.0,52.0,8.0,8.0,16.0,74.0,88.0,162.0,46.2724,-119.277
-122.71434,45.797525,95464,530735000000.0,2020-2021,WA,5307350,WA-06122,Ridgefield School District,Ridgefield High School,2630 S HILLHURST ROAD,,RIDGEFIELD,WA,98642,9089,(360)619-1320,No,No,Not Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,31-Town: Fringe,Clark County,222.0,173.0,49.0,,,,,,,,,,,272.0,218.0,259.0,229.0,,,,,,978.0,978.0,47.70000076,20.5,3.0,2.0,5.0,9.0,14.0,23.0,3.0,5.0,8.0,,5.0,5.0,63.0,63.0,126.0,25.0,35.0,60.0,368.0,383.0,751.0,45.797525,-122.714343
-117.3529,47.9691,95476,530744000000.0,2020-2021,WA,5307440,WA-32416,Riverside School District,Riverside High School,4120 East Deer Park-Milan Rd.,,Chattaroy,WA,99003,9733,(509)464-8550,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,42-Rural: Distant,Spokane County,176.0,130.0,46.0,,,,,,,,,,,111.0,99.0,112.0,105.0,,,,,,427.0,427.0,22.37000084,19.09,3.0,,3.0,1.0,2.0,3.0,2.0,3.0,5.0,1.0,,1.0,15.0,10.0,25.0,7.0,7.0,14.0,214.0,162.0,376.0,47.9691,-117.3529
-123.0433,46.7989,95481,530747000000.0,2020-2021,WA,5307470,WA-34401,Rochester School District,Rochester High School,19800 Carper Rd SW,,Rochester,WA,98579,8601,(360)273-5534,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,41-Rural: Fringe,Thurston County,286.0,226.0,60.0,,,,,,,,,,,162.0,156.0,161.0,154.0,,,,,,633.0,633.0,27.07999992,23.38,9.0,12.0,21.0,1.0,4.0,5.0,2.0,1.0,3.0,,1.0,1.0,74.0,64.0,138.0,33.0,25.0,58.0,222.0,185.0,407.0,46.7989,-123.0433
-119.6274,46.9124,95486,530762000000.0,2020-2021,WA,5307620,WA-13160,Royal School District,Royal High School,955 Ahlers Road,,Royal City,WA,99357,486,(509)346-2256,No,No,Not Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,43-Rural: Remote,Grant County,270.0,236.0,34.0,,,,,,,,,,,138.0,120.0,138.0,110.0,,,,,,506.0,506.0,29.0,17.45,,,,1.0,,1.0,,,,,,,203.0,205.0,408.0,1.0,1.0,2.0,56.0,39.0,95.0,46.9124,-119.6274
-123.02101,48.535679,95489,530765000000.0,2020-2021,WA,5307650,WA-28149,San Juan Island School District,Friday Harbor High School,45 BLAIR STREET,,FRIDAY HARBOR,WA,98250,    ,(360)378-5215,No,No,Supplemental Virtual,9,12,High,1-Yes,2-No,1,Regular school,Currently operational ,43-Rural: Remote,San Juan County,78.0,48.0,30.0,,,,,,,,,,,63.0,72.0,54.0,47.0,,,,,,236.0,236.0,13.60000038,17.35,1.0,,1.0,1.0,4.0,5.0,1.0,,1.0,,,,25.0,25.0,50.0,7.0,5.0,12.0,71.0,95.0,166.0,48.535679,-123.021009
-122.3745,47.6769,95502,530771000000.0,2020-2021,WA,5307710,WA-17001,Seattle School District No. 1,Ballard High School,1418 NW 65 ST,,SEATTLE,WA,98117,5237,(206)252-1000,No,No,Supplemental Virtual,9,12,High,2-No,N,1,Regular school,Currently operational ,11-City: Large,King County,145.0,116.0,29.0,,,,,,,,,,,416.0,417.0,429.0,493.0,,,,,,1755.0,1755.0,81.80000305,21.45,2.0,2.0,4.0,43.0,54.0,97.0,26.0,20.0,46.0,1.0,5.0,6.0,72.0,70.0,142.0,90.0,74.0,164.0,686.0,601.0,1287.0,47.6769,-122.3745
-122.3662,47.5296,95507,530771000000.0,2020-2021,WA,5307710,WA-17001,Seattle School District No. 1,Chief Sealth International High School,2600 SW Thistle,,SEATTLE,WA,98126,3748,(206)252-8550,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,11-City: Large,King County,685.0,539.0,146.0,,,,,,,,,,,311.0,326.0,239.0,259.0,,,,,,1135.0,1135.0,62.31999969,18.21,6.0,6.0,12.0,113.0,90.0,203.0,112.0,122.0,234.0,9.0,7.0,16.0,173.0,155.0,328.0,49.0,44.0,93.0,129.0,118.0,247.0,47.5296,-122.3662
-122.314,47.5523,95508,530771000000.0,2020-2021,WA,5307710,WA-17001,Seattle School District No. 1,Cleveland High School STEM,5511 15 AVE S,,SEATTLE,WA,98108,2823,(206)252-7800,No,No,Supplemental Virtual,9,12,High,1-Yes,1-Yes,1,Regular school,Currently operational ,11-City: Large,King County,478.0,349.0,129.0,,,,,,,,,,,229.0,234.0,235.0,223.0,,,,,,921.0,921.0,48.43999863,19.01,1.0,3.0,4.0,220.0,196.0,416.0,110.0,109.0,219.0,1.0,1.0,2.0,57.0,51.0,108.0,39.0,39.0,78.0,57.0,35.0,92.0,47.5523,-122.314
